##drops=0,overflows=0,time_per_sample=0.000305586,start_range=0.000060,end_range=0.000029
#time,accel_x,accel_y,accel_z
352.121626,9963.556400,0.000000,0.000000
352.121932,10120.462800,2353.596000,-2275.142800
352.122238,9963.556400,2510.502400,-2039.783200
352.122543,10198.916000,2353.596000,-1882.876800
352.122849,10042.009600,2196.689600,-2196.689600
352.123154,10042.009600,2510.502400,-2432.049200
352.123460,10277.369200,2510.502400,-3687.300400
352.123766,9885.103200,2824.315200,-3295.034400
352.124071,9885.103200,2824.315200,-3138.128000
352.124377,10120.462800,2588.955600,-3373.487600
352.124682,10120.462800,2510.502400,-3530.394000
352.124988,9963.556400,2510.502400,-3844.206800
352.125293,10120.462800,2510.502400,-3295.034400
352.125599,10120.462800,2510.502400,-3138.128000
352.125905,10355.822400,2824.315200,-3687.300400
352.126210,10120.462800,2745.862000,-3765.753600
352.126516,9649.743600,3530.394000,-4158.019600
352.126821,9885.103200,3373.487600,-4393.379200
352.127127,9492.837200,2981.221600,-4393.379200
352.127433,9571.290400,2588.955600,-4471.832400
352.127738,9885.103200,2510.502400,-4158.019600
352.128044,9728.196800,2510.502400,-4314.926000
352.128349,9963.556400,2745.862000,-3844.206800
352.128655,10042.009600,2745.862000,-3608.847200
352.128961,9963.556400,2353.596000,-3059.674800
352.129266,10042.009600,3373.487600,-2902.768400
352.129572,10042.009600,3216.581200,-3373.487600
352.129877,10277.369200,2824.315200,-2745.862000
352.130183,10042.009600,2824.315200,-2745.862000
352.130488,9885.103200,2745.862000,-3138.128000
352.130794,9728.196800,2667.408800,-3687.300400
352.131100,9806.650000,2510.502400,-3530.394000
352.131405,9963.556400,2510.502400,-3922.660000
352.131711,9571.290400,2824.315200,-4001.113200
352.132016,9492.837200,2588.955600,-4001.113200
352.132322,9806.650000,2667.408800,-3138.128000
352.132628,10042.009600,2667.408800,-2588.955600
352.132933,10591.182000,2667.408800,-3608.847200
352.133239,10120.462800,2510.502400,-2196.689600
352.133544,9963.556400,2275.142800,-1019.891600
352.133850,10748.088400,1490.610800,-1333.704400
352.134155,10355.822400,2196.689600,-1569.064000
352.134461,10355.822400,1804.423600,-2196.689600
352.134767,10042.009600,2510.502400,-1804.423600
352.135072,9885.103200,2432.049200,-2510.502400
352.135378,10120.462800,2196.689600,-2510.502400
352.135683,10042.009600,2510.502400,-2745.862000
352.135989,9728.196800,2824.315200,-2510.502400
352.136295,9885.103200,2039.783200,-2118.236400
352.136600,9728.196800,1804.423600,-1490.610800
352.136906,9885.103200,1333.704400,-1176.798000
352.137211,9806.650000,1333.704400,-1255.251200
352.137517,9885.103200,1490.610800,-1333.704400
352.137823,10042.009600,1490.610800,-1961.330000
352.138128,9571.290400,1961.330000,-2745.862000
352.138434,9728.196800,2196.689600,-3295.034400
352.138739,9649.743600,2510.502400,-3373.487600
352.139045,9806.650000,2196.689600,-2588.955600
352.139350,10277.369200,1725.970400,-1804.423600
352.139656,10434.275600,1176.798000,-784.532000
352.139962,10434.275600,627.625600,0.000000
352.140267,10355.822400,470.719200,706.078800
352.140573,10591.182000,862.985200,941.438400
352.140878,10512.728800,549.172400,549.172400
352.141184,10591.182000,1725.970400,-235.359600
352.141490,10042.009600,1961.330000,-1098.344800
352.141795,9492.837200,1804.423600,-2039.783200
