##drops=0,overflows=0,time_per_sample=0.000305621,start_range=0.000068,end_range=0.000030
#time,accel_x,accel_y,accel_z
357.963445,9649.743600,78.453200,-1412.157600
357.963750,10042.009600,470.719200,-784.532000
357.964056,10355.822400,0.000000,-392.266000
357.964362,9492.837200,-235.359600,-392.266000
357.964667,9963.556400,-470.719200,-313.812800
357.964973,10434.275600,-392.266000,-470.719200
357.965279,9649.743600,0.000000,-313.812800
357.965584,9649.743600,313.812800,-235.359600
357.965890,10042.009600,235.359600,-470.719200
357.966195,10355.822400,0.000000,-1019.891600
357.966501,10042.009600,0.000000,-313.812800
357.966807,9885.103200,0.000000,-627.625600
357.967112,10198.916000,0.000000,-235.359600
357.967418,10042.009600,0.000000,-313.812800
357.967723,9963.556400,0.000000,0.000000
357.968029,10042.009600,392.266000,0.000000
357.968335,9571.290400,0.000000,-235.359600
357.968640,10042.009600,0.000000,0.000000
357.968946,10120.462800,470.719200,-470.719200
357.969252,10042.009600,313.812800,-470.719200
357.969557,10120.462800,78.453200,-549.172400
357.969863,10198.916000,-235.359600,235.359600
357.970168,9728.196800,-235.359600,0.000000
357.970474,9571.290400,0.000000,-706.078800
357.970780,9335.930800,-392.266000,-627.625600
357.971085,9728.196800,0.000000,-706.078800
357.971391,10042.009600,-235.359600,-549.172400
357.971697,9806.650000,78.453200,-706.078800
357.972002,11061.901200,1804.423600,-313.812800
357.972308,8629.852000,862.985200,-862.985200
357.972613,9571.290400,-235.359600,-706.078800
357.972919,10591.182000,0.000000,-1412.157600
357.973225,10042.009600,-235.359600,-392.266000
357.973530,9335.930800,-78.453200,-78.453200
357.973836,10591.182000,-1333.704400,0.000000
357.974142,10355.822400,-78.453200,-627.625600
357.974447,9806.650000,-941.438400,0.000000
357.974753,9414.384000,392.266000,470.719200
357.975058,10904.994800,862.985200,706.078800
357.975364,9885.103200,706.078800,-313.812800
357.975670,10591.182000,156.906400,0.000000
357.975975,10355.822400,706.078800,78.453200
357.976281,10198.916000,78.453200,784.532000
357.976587,8551.398800,1176.798000,-627.625600
357.976892,10826.541600,-549.172400,-392.266000
357.977198,9571.290400,-941.438400,784.532000
357.977503,8472.945600,784.532000,-706.078800
357.977809,10355.822400,-470.719200,-549.172400
357.978115,9649.743600,-627.625600,0.000000
357.978420,10042.009600,0.000000,156.906400
357.978726,9492.837200,235.359600,235.359600
357.979031,9806.650000,1019.891600,-549.172400
357.979337,9179.024400,78.453200,313.812800
357.979643,10198.916000,313.812800,0.000000
357.979948,9963.556400,862.985200,0.000000
357.980254,10669.635200,0.000000,235.359600
357.980560,9885.103200,-313.812800,0.000000
357.980865,10277.369200,-313.812800,235.359600
357.981171,10198.916000,0.000000,313.812800
357.981476,9963.556400,0.000000,470.719200
357.981782,10277.369200,156.906400,392.266000
357.982088,9963.556400,78.453200,235.359600
357.982393,10120.462800,470.719200,0.000000
357.982699,10042.009600,156.906400,235.359600
357.983005,9335.930800,1412.157600,0.000000
357.983310,9649.743600,-156.906400,156.906400
357.983616,9649.743600,-313.812800,0.000000
357.983921,11061.901200,0.000000,235.359600
357.984227,9728.196800,-549.172400,235.359600
357.984533,9100.571200,0.000000,-313.812800
357.984838,10042.009600,313.812800,-156.906400
357.985144,10277.369200,0.000000,0.000000
357.985450,9806.650000,235.359600,313.812800
357.985755,9728.196800,313.812800,0.000000
357.986061,10042.009600,156.906400,-313.812800
357.986366,10042.009600,0.000000,0.000000
357.986672,9414.384000,-549.172400,-313.812800
357.986978,10042.009600,470.719200,156.906400
357.987283,10826.541600,392.266000,0.000000
357.987589,9885.103200,-235.359600,0.000000
357.987895,9571.290400,-235.359600,78.453200
357.988200,10748.088400,0.000000,313.812800
357.988506,10355.822400,-392.266000,-156.906400
357.988811,9885.103200,0.000000,78.453200
357.989117,10277.369200,235.359600,-392.266000
357.989423,10277.369200,0.000000,0.000000
357.989728,9728.196800,0.000000,-235.359600
357.990034,9728.196800,-235.359600,-156.906400
357.990339,9963.556400,78.453200,0.000000
357.990645,9885.103200,-706.078800,0.000000
